what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049025310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049028087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049033625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049038930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049045248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049052409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049060209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049080396
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1466049082767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049084748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049098757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1466049098773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049121534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049138866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049138881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049140831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049145231
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1466049163327
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1466049163374
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1466049163452
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1466049163499
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1466049163577
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1466049163592
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1466049163608
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1466049163701
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1466049163748
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1466049163904
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1466049163920
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1466049164528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049184216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049184294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466049189816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049221438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049221563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049268816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049268957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049276445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049276554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049278878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049279861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049285789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049285914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466049304010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466049304697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466049306148
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1466049316273
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1466049316445
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1466049316445
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1466049316445
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466049316460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049323091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466049329596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466049329877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466049330033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049335649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1466049335649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049337848
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1466049338379
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1466049339050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049339143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049384228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049393292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049465973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049470029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049470201
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466049475006
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466049476659
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466049476722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049487704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049487891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049495036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049507906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049509607
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466049526127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049543662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049547172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049547172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049552289
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1466049553849
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1466049553896
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1466049553911
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1466049553958
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1466049554005
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1466049554021
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1466049554083
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1466049554130
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1466049554177
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1466049554426
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1466049554660
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1466049554723
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466049555222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049555347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466049555362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049571586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049647292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049649367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049665794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466049667167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049668836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466049677276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049681191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466049685216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049705356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049705496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049713608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049738537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049742172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049823339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049826771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049828378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049845682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466049874979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1466049883996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049907053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049907287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466049910844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049919299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049932934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049940359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049949392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466049954384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049960546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466049960671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050019890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050029733
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466050029749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050053446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050057564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050063742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050073164
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466050077906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050084412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050089451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050092025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050110157
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466050112373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466050115649
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466050118738
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1466050118769
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1466050120922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050122716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466050125976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466050126241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466050126428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050129894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1466050129894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050131635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050132290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466050134084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466050145519
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1466050255110
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466050255157
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1466050257466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466050257528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050312128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050312409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050321832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050321972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466050332299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1466050334047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050418162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050438723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050438770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050440158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050440190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050441640
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466050442452
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1466050443590
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1466131055474
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1466131055474
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1466131055474
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1466131055474
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1466131055474
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1466131055474
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1466131055474
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1466131055474
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1466131055474
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1466131055474
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1466131055474
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1466131055474
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1466131055536
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1466131055536
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1466131055536
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1466131055536
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1466131055536
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1466131055552
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1466131055552
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1466131055552
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1466131055552
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1466131055552
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1466131055552
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1466131055552
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1466131055552
